quad1,quad2,dist
H2,K3,10764.72461
T4,T7,10771.65593
B4,MG3,10775.13678
B3,PSG4,10777.05006
B3,R3,10778.36754
B2A,J9,10780.59045
B2A,J22,10781.81389
B3,PSG3,10783.65887
B3,PSG14,10787.87176
B1,MG3,10791.60373
G6,T1,10792.20362
B2A,R1,10792.84795
A4,T7,10794.0557
G2,P3,10794.9365
S1,V5,10797.03552
U2,V2,10801.77123
N4,PSG12,10803.25341
P4,PSG1,10805.76096
MG1,V2,10806.95267
N5,V4,10808.99613
P4,PSG2,10809.31407
AR3,K2,10809.62823
G3,P1,10812.47826
A4,T2,10813.04082
T7,V5,10813.49106
B3,L3,10813.95555
B3,L3A,10813.95555
B3,PSG5,10814.47228
B3,PSG6,10815.15584
H3,PSG4,10815.53131
H3,PSG3,10816.67029
H2,PSG9,10820.54689
J8,T11,10820.5531
MG1,U1,10821.34632
H1,P5,10821.84352
G2,T4,10822.4862
A1,J8,10823.80458
H2,PSG10,10824.71432
AR6,PSG13,10825.57666
AR5,PSG13,10826.66937
AR2,K1,10828.22748
T8,V3,10834.36778
AR6,PSG1,10834.8862
AR5,PSG1,10835.76183
I7,V4,10838.91298
H3,PSG13,10839.71932
AR3,PSG13,10842.44602
B3,MG6,10842.84451
A5,H1,10843.97605
P4,PSG3,10844.8801
MG4,R2,10845.02328
H2,PSG11,10846.51817
B2,MG6,10848.88046
AR6,PSG2,10851.01627
A1,I4,10851.28531
AR5,PSG2,10851.89993
PSG13,T4,10852.14555
H3,PSG5,10853.59753
B5,MG2,10855.37534
P1,T8,10856.1336
A1,MG2,10858.05238
B1,N5,10858.06479
A2,MG2,10858.52619
A5,G2,10858.6028
H3,PSG6,10859.54634
P4,PSG4,10862.73728
G3,T1,10865.53909
G3,P5,10865.64364
B3,K3,10867.48275
AR1,I6,10868.91127
P4,PSG5,10871.04039
B4,MG6,10871.85407
K4,U4,10874.23616
AR4,T6,10875.22924
K4,P3,10879.04129
K3,T4,10879.54248
H2,PSG12,10880.71164
B3,PSG7,10881.82309
AR6,PSG4,10882.71893
AR5,PSG4,10883.66726
I3,Y2,10886.7782
I3,Y1,10888.50825
P4,PSG6,10889.42051
AR6,PSG3,10893.59921
G6,P1,10893.935
J8,MG3,10894.09455
AR5,PSG3,10894.53143
B1,MG2,10896.21667
B3,PSG8,10898.57605
B1,K2,10904.51693
A5,T4,10905.37179
AR6,PSG6,10913.10956
AR5,PSG6,10914.09348
MG3,V1,10914.90928
AR6,PSG5,10917.02407
B5,MG3,10917.13992
AR5,PSG5,10917.98963
P4,PSG7,10920.87946
A4,T3,10921.29503
PSG12,T4,10922.68691
P4,PSG8,10923.0391
MG3,R3,10923.16631
T8,V4,10925.47213
AR3,K3,10927.38228
B1,J22,10927.44678
PSG9,T4,10931.92275
H3,PSG7,10932.00212
B1,J9,10933.20571
AR6,K3,10934.79313
A2,MG6,10935.13894
AR5,K3,10935.90555
A2,U1,10939.38224
A3,MG2,10939.89926
T2,T8,10940.00596
B3,PSG9,10942.12646
H3,K3,10943.15033
A1,MG6,10943.46257
G6,P5,10945.66017
A2,T6,10948.09338
H3,PSG8,10948.53741
AR6,PSG14,10948.69407
B1,R1,10949.12236
AR5,PSG14,10949.42465
PSG10,T4,10952.28812
P4,PSG10,10952.37877
B3,PSG10,10953.57645
P4,PSG11,10953.62217
AR3,PSG1,10956.039
G3,V3,10956.16203
PSG11,T4,10956.31027
AR2,K2,10958.46022
AR3,PSG4,10962.20108
P5,T8,10964.16989
S6,V4,10964.17742
AR3,PSG2,10966.12114
B2A,K2,10966.64503
PSG7,T4,10967.6227
PSG8,T4,10969.06339
AR6,PSG7,10970.24894
P4,PSG9,10970.49352
AR3,PSG6,10971.24565
AR5,PSG7,10971.27927
B5,MG6,10973.8282
MG2,R4,10975.24856
B3,PSG11,10976.73474
AR3,PSG3,10979.46429
AR3,PSG5,10983.57396
PSG6,T4,10984.88916
AR6,PSG8,10986.0625
AR5,PSG8,10987.09869
H3,L5,10988.09261
AR5,J22,10990.48526
AR6,MG5,10990.76433
P4,PSG12,10993.01949
AR6,J22,10993.64482
G5,N1,10994.62373
AR2,PSG13,10994.8659
A5,I7,10995.92816
B1,MG6,10996.34127
AR5,MG5,10996.52589
AR3,PSG7,10998.21866
B3,PSG12,10998.79276
PSG5,T4,11002.83169
B4,L4,11002.98117
H3,PSG9,11003.41136
PSG4,T4,11003.69624
K3,P4,11007.31892
AR3,PSG9,11008.48148
A3,MG6,11008.89411
AR3,PSG8,11009.09029
H3,Y7,11009.10416
H3,PSG10,11009.11025
B5,Y7,11012.06462
P4,PSG13,11012.66625
AR5,J9,11014.90282
AR6,PSG9,11016.8907
AR5,L2,11017.61995
AR5,PSG9,11017.98298
AR6,J9,11018.17719
AR6,T5,11018.57964
AR6,L2,11019.5949
A3,T5,11021.13827
PSG3,T4,11022.53265
B2,PSG1,11023.64147
AR5,T5,11028.16812
AR1,K1,11028.86473
AR3,PSG10,11029.59206
H3,PSG11,11031.41985
S6,V3,11032.324
AR6,PSG10,11032.55938
G6,V3,11032.75395
G1,V6,11033.42498
AR5,PSG10,11033.63633
AR3,PSG12,11035.34337
A1,K1,11037.83815
G3,P2,11040.04521
AR5,R1,11040.39051
B2,PSG2,11040.95145
AR6,R1,11043.72263
AR6,MG7,11043.79742
M5,P2,11045.99812
AR3,PSG11,11046.04735
PSG2,T4,11047.55894
PSG1,T4,11047.87342
G3,V4,11048.21346
AR5,MG7,11049.64571
AR4,PSG13,11053.27508
B2,PSG13,11054.10335
PBR1,T4,11054.25308
AR6,PSG11,11054.91394
A3,J1,11055.06151
AR5,PSG11,11055.99699
AR4,PSG1,11058.21342
MG2,U1,11059.29224
G2,V5,11060.14263
J12,V3,11061.23683
B2A,L2,11062.33218
I5,V6,11063.26824
H3,PSG12,11063.49278
G6,T2,11063.625
AR6,PSG12,11066.83428
A4,MG2,11067.64763
AR5,PSG12,11067.9604
A3,J12,11071.32259
S2,S6,11073.78952
AR4,PSG2,11074.50309
N5,T10,11076.22843
PBR1,T1,11078.8122
AR2,K3,11080.10349
M6,P2,11080.41976
G5,N4,11080.6177
AR3,H3,11081.22938
B2,PSG4,11083.90336
A2,I1,11085.52817
B2,PSG3,11091.65047
B1,N1,11091.9638
PBR2,T4,11092.31237
MG6,R4,11092.81561
PBR2,T1,11094.64713
J1,V3,11095.19523
L1,T6,11095.89097
B5,Y3,11099.82453
AR4,PSG4,11107.50826
AR2,PSG1,11107.67773
B2,PSG14,11108.92827
P2,T8,11109.5147
A1,U4,11111.94328
A5,I6,11112.28294
H3,Y3,11113.11701
I6,Y1,11113.8233
AR3,K4,11113.83491
AR2,PSG4,11114.21651
MG2,N3A,11114.21653
T10,V2,11114.27424
I6,Y2,11114.67623
B5,K4,11115.54786
AR2,PSG2,11117.82594
AR4,PSG3,11118.06076
A5,MG2,11118.79696
AR2,H3,11119.57563
B2,PSG6,11120.25606
B2,PSG5,11120.75122
G6,P2,11121.0175
AR4,J22,11121.5437
AR2,PSG6,11123.45745
G6,V4,11124.74048
AR3,PSG14,11125.01629
A4,MG6,11128.86381
S1,S6,11129.2742
AR2,PSG3,11131.44366
A5,T7,11134.39432
G3,T2,11135.53556
PBR1,T3,11135.58962
AR2,PSG5,11135.72682
AR4,PSG6,11138.61005
AR4,U5,11138.86027
B1,L2,11139.93706
B2A,MG3,11140.23899
I1,T6,11140.87867
B4,MG1,11142.0063
AR4,PSG5,11142.15389
AR4,J9,11142.94083
MG2,N3,11142.94626
AR3,I1,11147.24889
J8,V6,11147.84106
G4,V2,11147.99108
AR2,PSG7,11150.7196
MG4,V1,11151.16093
J12,V4,11152.73371
AR1,K2,11157.50991
AR2,PSG9,11161.2996
AR2,PSG8,11161.64518
AR4,K3,11162.86274
PBR2,T3,11163.83179
B2,K3,11165.00165
AR4,R1,11166.89539
R3,T11,11168.11602
AR4,PSG14,11169.03471
B5,MG1,11169.95536
A5,MG6,11172.15427
AR4,L2,11178.3487
AR2,PSG10,11182.38766
B1,N4,11183.09858
B2,PSG7,11184.87235
B3,MG1,11185.25531
P4,T7,11185.53564
J1,V4,11186.6712
A2,I2,11187.27421
AR2,PSG12,11188.38075
AR5,N3A,11188.53318
MG6,U1,11189.00059
AR1,PSG13,11191.50966
AR5,U5,11194.34467
R1,Y2,11194.72934
AR6,N3A,11195.06699
AR4,PSG7,11196.67058
R1,Y1,11198.26546
A2,T1,11198.46537
AR2,PSG11,11198.90964
A4,G1,11199.78568
B2,PSG8,11201.48364
K4,T3,11201.57199
T3,T7,11202.14316
I7,Y1,11202.92107
AR6,U5,11203.12039
I7,Y2,11203.87539
S3,V2,11209.64366
AR4,PSG8,11212.59864
B2A,MG2,11213.52127
MG1,V3,11214.40673
A3,I5,11216.51353
N5,V5,11217.91228
AR4,N3A,11219.16737
B5,L5,11219.46611
S4,V2,11219.71841
A2,U3,11220.00007
PSG14,T4,11224.32042
T11,U1,11230.09266
G2,T3,11230.47967
A3,T2,11235.82736
U1,V3,11236.46968
G2,P4,11238.53409
MG6,N3A,11238.73288
I5,M5,11239.58855
B2,PSG9,11242.01523
AR4,PSG9,11244.54275
AR5,N3,11248.39973
AR6,T1,11249.34732
U4,V2,11249.88638
B2,PSG10,11254.62062
AR6,N3,11254.92497
J9,Y2,11255.25889
J9,Y1,11258.76671
AR1,H3,11259.02347
AR4,PSG10,11259.90227
AR5,T1,11259.96397
K2,T4,11260.41868
U5,V2,11260.53607
B2,MG1,11261.9803
MG6,N3,11267.27684
AR2,K4,11269.37879
AR2,PSG14,11276.35621
AR1,K3,11276.47366
B2,PSG11,11277.70868
AR4,N3,11279.30227
AR2,I1,11279.6538
AR4,PSG11,11282.37447
I5,M6,11283.95627
MG1,V4,11291.21904
AR4,MG5,11292.18122
B4,K4,11292.55959
A4,T4,11295.06963
AR4,PSG12,11295.15129
A3,T3,11295.27686
B2,PSG12,11297.28278
I4,M5,11298.93189
T9,V3,11299.41267
MG5,R3,11300.16033
U3,V2,11302.3828
AR1,PSG1,11304.97045
B2,R4,11305.05346
N4,V3,11306.84664
N1,V3,11310.80188
AR1,PSG4,11311.20675
P1,T9,11312.06908
M5,R2,11313.77407
AR1,PSG2,11315.06697
B2A,MG6,11317.7478
B2,R2,11318.68326
AR1,PSG6,11320.28242
B2,L3,11324.26876
B2,L3A,11324.26876
U1,V4,11325.59349
AR1,PSG3,11328.4637
AR1,PSG5,11332.60198
A2,T5,11332.95919
AR4,T5,11335.36016
A2,I3,11341.96526
I4,M6,11343.24531
AR4,MG7,11346.1574
S5,V2,11346.67866
AR1,PSG7,11347.29123
A1,L1,11349.62353
AR5,N6,11356.03881
M6,R2,11356.66182
AR1,PSG9,11357.57879
AR1,PSG8,11358.16817
AR6,N6,11363.15368
A1,T6,11366.09832
H1,P4,11366.1673
AR4,N6,11366.28868
J12,MG4,11368.14211
J22,Y2,11373.83548
MG1,N6,11374.69293
A2,MG4,11375.33734
J22,Y1,11377.31849
AR1,PSG10,11378.68815
A2,U2,11380.42068
A3,MG4,11381.26491
B1,PSG1,11381.40737
N4,V4,11383.27985
AR1,PSG12,11384.44838
K4,U5,11386.17413
J1,MG4,11387.33674
N1,V4,11387.70799
T9,V4,11390.32709
AR1,PSG11,11395.14686
I6,V5,11398.46487
B1,PSG2,11398.50962
P5,T9,11400.28046
B1,PSG13,11403.10055
T10,U5,11407.34642
A5,MG4,11408.03757
H1,K4,11410.46174
MG7,R3,11412.7597
J12,MG5,11413.66349
MG3,U1,11425.44697
B2,R3,11426.02473
PSG13,T3,11429.01409
K4,N1,11430.05911
A4,MG4,11432.74131
J1,MG5,11434.78856
H1,P3,11435.55747
B4,Y7,11437.91582
B1,PSG4,11439.09881
G1,T4,11443.95061
B1,PSG3,11447.56538
H3,T11,11448.56833
A2,K1,11449.46559
B1,MG1,11459.59012
K3,T3,11462.01262
AR1,K4,11462.31494
A1,MG4,11463.05322
B2A,PSG1,11463.22704
S2,V4,11470.32517
B1,PSG14,11473.22928
AR1,PSG14,11473.87635
B1,PSG6,11474.23638
B1,PSG5,11475.49391
AR6,K4,11475.7142
AR5,K4,11477.40302
AR1,I1,11480.18311
B2A,PSG2,11480.60276
PBR1,T2,11484.15277
H2,P5,11487.51164
I7,V5,11489.94294
K4,N4,11491.21607
MG3,R4,11491.83143
K4,P4,11493.47049
B2A,PSG13,11496.6548
H1,P2,11500.54648
PBR2,T2,11503.47888
S2,S5,11510.45218
PSG12,T3,11511.59633
S1,V4,11511.99968
B1,K3,11513.9616
PSG9,T3,11517.75888
B4,Y3,11519.10917
B3,L4,11520.09994
J12,MG7,11522.17444
B2A,PSG4,11524.35793
T7,V6,11525.78586
U2,V3,11528.68725
A2,I4,11528.83637
B2A,PSG3,11531.85353
B3,K4,11533.01902
B1,PSG7,11537.38157
MG4,R3,11537.78346
PSG10,T3,11538.49781
H2,K4,11538.75212
J1,MG7,11543.22208
PSG11,T3,11543.68729
B2A,PSG14,11546.1287
B2,MG4,11547.61941
AR4,T1,11549.21172
PSG7,T3,11549.89187
PSG8,T3,11552.19831
B1,PSG8,11553.86478
A1,MG1,11554.70688
P2,T9,11557.22054
B2A,PSG6,11561.11274
B2A,PSG5,11561.34676
B2A,R4,11562.61265
S2,V3,11562.76927
G3,P3,11563.14165
PSG6,T3,11563.45022
S1,S5,11566.61838
A5,G1,11571.4923
MG3,N3A,11574.19457
A1,K2,11575.87535
AR3,L1,11577.00407
MG1,U2,11577.65058
A3,I1,11578.70606
PSG4,T3,11580.03533
PSG5,T3,11581.16038
G2,T1,11585.95398
T1,T7,11586.94178
B1,PSG9,11592.34764
B3,MG4,11594.49294
AR3,I2,11598.6082
PSG3,T3,11599.01636
N3A,T11,11602.99639
S1,V3,11604.36195
MG3,N3,11604.91173
B1,PSG10,11605.67661
B2A,K3,11607.52279
A2,J8,11609.10978
U2,V4,11615.53
I2,Y2,11618.81588
A2,MG1,11619.14226
PSG1,T3,11620.33664
I2,Y1,11620.53443
AR6,T3,11620.59088
PSG2,T3,11620.95835
K1,T4,11622.95791
A3,T4,11623.7561
B2A,R2,11624.79301
J8,MG5,11625.91172
B2A,PSG7,11626.2032
B1,PSG11,11628.66923
AR5,T3,11630.87449
T10,V3,11636.13032
N3,T11,11638.75354
B2A,PSG8,11642.85131
G6,P3,11643.36466
T8,V5,11645.54955
A3,U1,11646.05283
N5,V6,11646.24006
B1,PSG12,11646.58592
T11,V1,11653.00594
B1,MG4,11653.50893
P3,T8,11655.98374
H2,T11,11657.85334
G4,P1,11658.79597
AR3,H2,11663.62774
J8,MG4,11663.78773
S2,S4,11669.77735
B4,MG4,11672.42101
S2,S3,11678.07257
R4,T11,11681.84489
B2A,PSG9,11684.0535
A2,T2,11691.50616
S6,V2,11693.51426
B2A,L3,11695.84622
B2A,L3A,11695.84622
B2A,PSG10,11696.41296
H3,K4,11702.77562
G4,P5,11703.45157
A2,T3,11704.92587
B2A,R3,11708.95057
AR2,H2,11709.49134
AR4,K4,11714.90326
AR2,L1,11715.43952
J12,V5,11717.00728
B2A,PSG11,11719.52417
A3,I2,11719.63257
T10,V4,11722.5671
B4,L5,11724.44645
AR6,T2,11725.16611
AR2,I2,11725.8688
S1,S4,11726.15018
B2A,MG1,11730.66751
S1,S3,11734.459
AR5,T2,11735.73438
J8,MG7,11737.21209
G4,V3,11739.10917
B2A,PSG12,11739.64112
A4,J1,11746.14531
A3,MG1,11748.5633
J1,V5,11750.57787
AR5,L3,11750.69312
AR5,L3A,11750.69312
M5,P1,11752.82591
AR6,L3,11753.06368
AR6,L3A,11753.06368
L1,T5,11754.98329
AR4,N5,11757.18514
N4,V5,11760.74871
A4,J12,11761.46999
N1,T10,11765.11227
G3,V5,11765.30699
G2,V6,11769.85843
N1,V5,11770.19344
I7,T6,11770.65163
S3,V1,11774.83527
AR5,N5,11782.59508
S4,V1,11786.59274
M6,P1,11787.8228
A1,T5,11789.77072
AR6,N5,11790.64813
MG2,N6,11792.56669
AR6,T4,11792.68968
MG2,V2,11795.48401
PSG14,T3,11798.75018
B2,K4,11802.00591
AR5,T4,11802.64412
K2,T3,11803.11002
B1,L3,11803.39699
B1,L3A,11803.39699
I1,T5,11805.87863
H1,P1,11809.31509
A1,T1,11818.20618
B5,MG4,11819.37966
MG2,U2,11822.04002
G4,V4,11830.40884
A1,U5,11832.64519
T2,T7,11832.9116
L2,T6,11838.29558
A4,I5,11839.60129
K4,T1,11840.13732
G6,V5,11842.07635
G2,T2,11844.8602
N4,T10,11845.2315
A2,L1,11846.52465
I2,T6,11848.19179
A3,K1,11851.33843
U1,V5,11854.04965
AR1,H2,11855.70774
B1,R2,11856.32529
AR3,I5,11857.09796
MG6,V2,11860.75595
I6,T6,11863.37768
B1,R4,11868.66602
H1,T11,11869.78393
L5,Y2,11877.2262
G1,T3,11879.12061
L5,Y1,11883.39385
G4,P2,11884.23524
AR4,L3,11901.57236
AR4,L3A,11901.57236
B3,Y7,11907.18071
G5,V2,11907.90032
A3,I3,11908.02539
AR1,L1,11916.55771
MG1,U3,11916.62675
MG6,N6,11918.14906
A4,MG1,11919.51097
B5,Y1,11920.83098
AR1,I2,11925.24669
MG5,R4,11926.95773
B5,Y2,11928.05323
AR4,T3,11928.57572
A2,K2,11939.37439
S5,V1,11942.05126
MG6,U2,11951.70733
A3,U3,11953.62196
K4,T2,11956.23112
H3,MG2,11956.4943
U5,V3,11967.6877
U4,V3,11967.99249
AR2,I5,11968.64906
B1,R3,11977.47879
B3,Y3,11982.24508
A1,PSG13,11988.85263
A2,T4,11989.3835
T11,U2,11990.38912
A2,U4,11993.08313
A1,PSG1,11997.04983
MG1,V5,11998.29281
G3,P4,12000.58459
PSG13,T1,12006.72258
A5,MG1,12009.22244
A1,PSG2,12013.22783
B2A,MG4,12014.02199
L4,Y2,12020.1464
A2,MG5,12020.48041
L4,Y1,12025.38308
AR4,T2,12026.44797
U3,V3,12028.69679
MG7,R4,12039.85777
A1,PSG4,12045.29853
K3,T1,12047.21369
I6,V6,12047.76892
U5,V4,12048.234
I3,M5,12048.42477
U4,V4,12051.6428
B2,L4,12052.84272
A3,MG5,12052.8818
B2,MG5,12052.93735
MG5,V2,12054.81827
A1,PSG3,12056.09011
H2,P4,12059.50442
AR4,N1,12059.60533
H2,MG2,12060.53107
B3,MG5,12061.01922
A2,MG7,12061.65885
A1,N3A,12061.79195
AR3,I3,12062.29312
A1,J22,12062.46117
I6,M5,12067.15387
A1,MG5,12072.47749
A1,PSG6,12075.87662
A1,PSG5,12079.69549
G6,P4,12079.93744
H3,MG6,12080.39331
A1,J9,12082.1998
A3,MG7,12087.2178
H3,MG3,12087.96504
I3,M6,12092.75149
A4,I1,12093.70231
P3,T9,12094.65511
A1,K3,12098.14973
B4,MG5,12098.62842
AR5,N1,12102.71607
A3,U2,12103.11542
A1,R1,12105.27403
PSG12,T1,12105.39178
AR4,T4,12105.82853
PSG9,T1,12107.31874
A1,PSG14,12109.89151
T9,V5,12110.86503
H2,P3,12110.9863
AR6,N1,12111.19766
I6,M6,12111.24602
U2,V5,12112.94204
P4,T8,12113.20184
U3,V4,12115.26961
B2,MG7,12120.67215
A1,MG7,12121.70799
A1,N3,12122.22386
A5,MG5,12122.69562
K1,T3,12124.71904
A3,I4,12126.49493
MG2,U3,12127.06931
A4,MG5,12127.62666
PSG10,T1,12128.47961
A1,L2,12130.45851
B1,K4,12130.87635
A1,PSG7,12133.24447
B3,MG7,12134.35263
PSG7,T1,12134.43454
MG4,R4,12134.95523
PSG11,T1,12135.24543
AR5,R2,12137.84342
PSG8,T1,12137.91437
I7,V6,12141.24538
AR6,R2,12142.26619
PSG6,T1,12142.87053
A5,MG7,12143.3311
MG7,V2,12146.69405
I7,M5,12146.96779
A1,PSG8,12149.08556
H3,MG1,12149.6849
H2,P2,12152.19038
AR4,N4,12152.66835
A4,MG7,12155.07115
B1,T6,12155.25676
PSG4,T1,12156.35283
PSG13,T2,12157.5296
N4,V6,12158.16215
PSG5,T1,12160.18637
AR1,I5,12161.98174
N1,V6,12172.3021
PSG3,T1,12175.44802
H1,MG2,12176.32807
B4,MG7,12177.22433
A1,N6,12178.72026
A1,PSG9,12180.16349
P1,T10,12181.15962
H2,MG1,12184.15169
AR2,I3,12184.81455
B1,MG5,12186.46516
H2,MG6,12186.83887
S2,V2,12187.07439
MG3,U2,12189.05162
MG5,N3A,12190.54576
I7,M6,12191.0213
PSG1,T1,12191.1977
PSG2,T1,12193.09128
K3,T2,12193.91887
A1,PSG10,12195.76635
AR5,N4,12196.16128
AR3,H1,12202.48621
B5,MG5,12203.76391
B5,M5,12204.24706
AR6,N4,12204.65118
H3,P5,12211.903
MG5,N3,12215.45018
A1,PSG11,12218.14715
MG2,V3,12221.0369
S1,V2,12227.37286
L3,Y2,12228.13352
L3A,Y2,12228.13352
A1,PSG12,12230.2448
N6,T11,12230.49481
H2,MG3,12232.24614
L3,Y1,12232.46002
L3A,Y1,12232.46002
AR4,R2,12233.95738
H1,MG1,12236.30154
MG4,U1,12238.23758
T11,U3,12238.35224
MG3,N6,12239.6055
B5,M6,12241.67725
PSG12,T2,12247.35332
B1,MG7,12249.85913
B2A,K4,12250.44214
B2,T6,12251.33739
PSG9,T2,12251.64326
AR2,H1,12254.75631
MG6,U3,12257.10179
B3,L5,12263.47402
G1,T1,12266.12264
A1,T3,12268.56115
A4,I2,12270.2125
MG5,U1,12272.41579
PSG10,T2,12272.5824
PSG11,T2,12278.47428
MG6,V3,12280.62955
A4,K1,12281.11131
PSG7,T2,12281.55836
A3,J8,12282.78458
PSG8,T2,12284.39102
B5,MG7,12287.30187
J12,V6,12288.34512
PSG6,T2,12292.8238
MG4,N3A,12298.01344
MG2,V4,12299.3506
A3,K2,12302.77249
MG7,N3A,12303.19082
H1,MG6,12304.33484
A2,PSG13,12305.28986
A1,T2,12305.41036
PSG4,T2,12308.01717
PSG5,T2,12310.36717
A3,L1,12311.14199
J1,V6,12321.53082
MG4,N3,12326.31944
PSG3,T2,12327.06177
MG7,N3,12328.13672
A2,PSG1,12328.75569
K2,T1,12332.85214
A2,PSG2,12344.335
PSG1,T2,12345.86349
PSG2,T2,12347.06538
A4,U1,12354.46483
AR5,R4,12355.4897
MG6,V4,12358.42451
AR5,R3,12358.95754
AR6,R4,12361.11158
T8,V6,12361.32084
S6,V1,12363.87213
AR6,R3,12363.96358
A5,J1,12366.99976
PSG14,T1,12371.52022
A2,PSG4,12371.79036
A5,J12,12381.22321
MG7,U1,12381.4469
AR1,I3,12382.71691
A2,PSG3,12383.69152
H1,MG3,12383.72047
A5,I5,12384.81321
U1,V6,12392.10532
B2,Y7,12393.92376
I1,Y2,12396.95569
I1,Y1,12398.67707
A2,PSG6,12399.79383
G4,P3,12402.40184
A2,PSG5,12404.89779
AR1,H1,12406.5547
PBR1,V1,12407.90901
MG5,V3,12412.48601
A2,K3,12412.93379
B2A,L4,12413.36263
AR4,R4,12415.53426
P5,T10,12418.89952
MG3,V2,12422.83388
I7,T5,12430.89702
AR4,R3,12437.90912
H2,P1,12439.79701
T10,V5,12446.34011
AR3,L2,12450.45932
A2,PSG14,12451.50711
A2,PSG7,12453.75652
G5,P1,12454.52488
B2,Y3,12463.0051
A2,PSG8,12469.14708
U5,V5,12469.62425
MG3,U3,12476.68737
G3,V6,12478.09106
M5,R1,12481.38937
MG5,V4,12484.44491
A4,I3,12489.01013
G5,V3,12489.69092
G5,P5,12489.87844
L2,T5,12492.92947
A2,PSG9,12496.18402
P2,T10,12497.05225
MG7,V3,12500.80692
A1,T4,12503.33291
A1,N5,12508.54343
U4,V5,12508.9696
K2,T2,12509.48546
AR3,J1,12509.99902
G1,T2,12511.65203
AR3,J12,12512.58857
A2,PSG10,12512.83721
I2,T5,12514.20658
B2A,MG5,12521.28698
I6,T5,12524.17923
M6,R1,12525.17064
A5,I1,12525.24398
PSG14,T2,12525.25707
I3,T6,12525.53372
A2,PSG11,12534.73436
PBR2,V1,12538.60754
J9,M5,12539.86867
AR5,L4,12542.59521
P4,T9,12542.96858
A2,PSG12,12543.7489
B1,L4,12543.87918
AR6,L4,12545.2433
G4,V5,12549.9519
B3,T6,12550.45595
AR3,I4,12551.24901
MG1,U4,12551.60035
G6,V6,12555.09375
L2,Y2,12570.23273
MG7,V4,12572.40937
L2,Y1,12573.71321
G5,V4,12580.35838
J9,M6,12583.66603
B2A,MG7,12588.79583
AR2,L2,12589.16588
K1,T1,12598.1956
MG1,P1,12602.11103
AR2,J1,12603.0792
AR2,J12,12606.02825
L3,T6,12606.60016
L3A,T6,12606.60016
U3,V5,12608.68504
U2,V6,12621.75938
A5,K1,12625.66138
MG4,V2,12627.80285
A3,PSG13,12631.10243
A1,K4,12639.99499
B1,T5,12642.20074
T6,Y3,12644.63359
A2,L2,12651.61386
J22,M5,12656.43741
A2,J22,12656.69127
A3,PSG1,12666.2882
AR2,I4,12668.90254
B2A,T6,12674.23607
G5,P2,12677.11553
B4,Y1,12680.15152
MG1,N5,12680.95617
A3,PSG2,12681.34957
A2,J9,12683.35173
A4,U3,12686.12553
AR4,L4,12686.33531
B4,Y2,12687.51577
A4,K2,12695.2142
J22,M6,12700.2516
A3,PSG4,12705.14098
MG1,V6,12705.91404
A2,R1,12709.90583
T6,Y7,12714.28206
A3,PSG3,12717.85736
A2,U5,12720.49688
AR5,Y7,12721.81649
AR6,Y7,12723.58468
A3,PSG6,12731.0538
A3,U4,12731.96874
A4,I4,12735.90074
A3,K3,12737.07678
A3,PSG5,12737.13346
A5,I2,12738.06878
B2,T5,12758.89054
AR5,Y3,12769.92829
AR6,Y3,12771.5803
I2,M5,12776.44902
A1,N1,12776.55004
B2A,Y7,12776.71903
A3,PSG7,12782.18982
J22,T6,12784.32317
AR1,J1,12785.95223
AR1,J12,12789.13053
AR1,L2,12790.28704
A3,PSG14,12796.25413
A3,PSG8,12797.17708
A4,L1,12798.026
MG2,U4,12802.90856
K1,T2,12803.40766
H3,P4,12812.53852
B2,L5,12815.29778
I2,M6,12820.78908
A3,PSG9,12820.9884
A4,U2,12825.68986
T9,V6,12827.08833
G4,P4,12833.35423
L1,T4,12836.17485
A3,PSG10,12838.39659
H3,P3,12845.07649
A2,N3A,12845.36838
MG3,V3,12848.16442
B2A,Y3,12848.43872
H1,V1,12848.70535
A1,L3,12850.92841
A1,L3A,12850.92841
B1,Y7,12858.20225
A3,PSG11,12859.84189
H3,P2,12861.37084
AR1,I4,12864.94519
A3,PSG12,12866.43484
A1,N4,12868.67436
B4,T6,12869.91051
AR4,Y7,12887.03852
MG5,N6,12889.81285
L1,Y2,12890.99255
J9,T6,12892.10831
I1,T4,12893.08399
L1,Y1,12893.58521
A2,N3,12905.47381
I5,T6,12905.69497
U5,V6,12906.6785
A2,K4,12911.99998
B1,Y3,12923.69359
MG3,V4,12926.38625
MG6,U4,12932.53154
AR4,Y3,12937.88246
B4,M5,12939.48892
R1,T6,12954.60209
AR3,J22,12956.3261
B1,T1,12958.57845
A4,J8,12960.9567
T11,U4,12968.19016
B4,M6,12976.46022
MG4,N6,12978.3962
U4,V6,12979.65553
A4,PSG13,12987.13857
A5,I3,12988.24236
H3,MG4,12989.76686
A2,N6,12991.80022
A5,U1,12995.19176
A5,K2,13001.11521
MG4,U2,13001.35202
MG7,N6,13002.21089
MG2,V5,13010.15521
MG4,V3,13010.72389
AR3,J9,13029.11431
MG5,U2,13032.43642
A4,PSG1,13033.30517
MG1,P2,13033.33727
P5,PBR1,13045.81265
A4,PSG2,13047.834
Y2,Y7,13048.25725
Y1,Y7,13053.48126
MG2,N5,13057.35718
MG6,V5,13067.93395
A4,PSG4,13068.09361
B5,P5,13077.03487
AR3,R1,13077.6491
B3,T5,13081.15422
A4,PSG3,13081.54453
MG4,V4,13085.01412
AR2,J22,13087.84404
